,emb_cos_sim,eval_lang_encoded,script,family,word_order,script_lr,training_script_lr,arb_Arab,cmn_Hani,deu_Latn,guj_Gujr,heb_Hebr,hin_Deva,jpn_Jpan,kaz_Cyrl,mon_Cyrl,pan_Guru,tur_Latn,urd_Arab,step_Base,step_Labels,step_Step1,step_Step50+sbeam8
1064,0.8697797060012817,15,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1660,0.8669673204421997,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
2658,0.8652514219284058,4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
6,0.7532069683074951,19,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1371,0.9145546555519104,18,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
2298,0.9224931001663208,16,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
355,0.9373393654823304,17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
2085,0.939332902431488,7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0
2438,0.8515939116477966,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
608,0.8576306104660034,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1370,0.8941165208816528,18,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
1470,0.9634966850280762,10,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1150,0.9062398076057434,10,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
2386,0.8514343500137329,17,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
419,0.8731429576873779,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
1854,0.9572629928588868,5,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
2069,0.8995680809020996,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0
435,0.913533091545105,19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
203,0.2242408990859985,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1565,0.9776576161384584,14,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
1651,0.8479839563369751,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
783,0.9892126321792604,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
68,0.6362704634666443,8,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2062,0.873703122138977,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
986,0.8939254879951477,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1145,0.964956283569336,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
1870,0.8790918588638306,10,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
1521,0.9013442993164062,13,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
1589,0.8898885250091553,6,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
644,0.8667217493057251,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1329,0.8910701870918274,8,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
889,0.9109585881233216,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
550,0.858924150466919,15,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
699,0.8714556694030762,18,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0
444,0.9122347235679626,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
26,0.6984260082244873,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
930,0.9064995646476746,13,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
48,0.6772552132606506,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1237,0.7907497882843018,9,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1137,0.8650965094566345,16,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
2394,0.9117910861968994,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
560,0.7845054268836975,10,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1261,0.8980821967124939,3,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
734,0.896571159362793,14,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0
1043,0.8434202671051025,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2533,0.9501044154167176,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0
1450,0.9130763411521912,18,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.0,1.0
1633,0.8999765515327454,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
331,0.9030984044075012,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0
1922,0.8933269381523132,13,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1537,0.905841052532196,16,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
1079,0.8770006895065308,9,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2324,0.945859432220459,14,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
670,0.9139649868011476,3,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0
209,0.484971135854721,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1315,0.878667950630188,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
1171,0.9176788926124572,8,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1782,0.8533170819282532,15,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0
851,0.8883535265922546,13,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
931,0.9490439295768738,13,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0
2074,0.8658332228660583,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
777,0.90829199552536,18,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
2538,0.9310022592544556,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0
24,0.7314922213554382,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
173,0.5443857908248901,13,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1829,0.8797509670257568,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1740,0.8707194328308105,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2617,0.8542943000793457,16,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1270,0.9142774939537048,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
1341,0.8845869302749634,3,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2612,0.8652105331420898,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
257,0.8870844841003418,7,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1553,0.8834879398345947,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1.0,0.0
1357,0.8559452295303345,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2600,0.8787059783935547,13,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2213,0.9097172617912292,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
826,0.8890939354896545,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0
244,0.8713959455490112,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
413,0.8456685543060303,17,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
679,0.9008076786994934,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0
2264,0.9077481031417848,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
2282,0.9152392148971558,13,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
2220,0.9186209440231324,15,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0
2189,0.8568399548530579,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
707,0.9117329120635986,16,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0
2638,0.9443691968917848,9,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1459,0.888847291469574,16,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
652,0.9009177088737488,11,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
213,0.383232980966568,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1692,0.910110890865326,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1627,0.8588330745697021,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
22,0.7261151075363159,13,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2081,0.9009740948677064,13,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0
1463,0.8935856819152832,15,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2621,0.8199570178985596,15,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
746,0.8971735239028931,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1.0,0.0
2086,0.9191535711288452,7,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
895,0.893692135810852,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2170,0.8947910666465759,11,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1393,0.8229498267173767,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2221,0.8775513768196106,15,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
2040,0.8988592624664307,11,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0
1313,0.8642851710319519,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
2589,0.8948990106582642,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
381,0.8886396884918213,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
1096,0.8171710968017578,12,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2320,0.8940920829772949,11,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
304,0.8554568290710449,12,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
36,0.7057911157608032,16,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2360,0.895876407623291,13,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
600,0.8623444437980652,6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2590,0.891813337802887,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1885,0.918169379234314,14,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0
309,0.882253885269165,4,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
50,0.736625611782074,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1030,0.9981898069381714,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1427,0.9037367105484008,19,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1898,0.7536292672157288,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0
643,0.7832009792327881,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2260,0.8924431800842285,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
2616,0.8599272966384888,16,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
934,0.9742687940597534,7,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0
2597,0.8300567865371704,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
870,0.877472460269928,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2286,0.8892738819122314,7,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1.0
1658,0.8244220018386841,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1578,0.8460594415664673,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
1921,0.90228009223938,13,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
2070,0.8896424770355225,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
2212,0.9135685563087464,5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0
1768,0.8740845918655396,18,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
2429,0.8651119470596313,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1100,0.8822082877159119,4,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
217,0.5338140726089478,14,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1309,0.9115879535675048,10,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0
1615,0.8905513286590576,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1128,0.8163875937461853,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
2246,0.9050430059432985,14,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1203,0.8843273520469666,13,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1251,0.8845394849777222,8,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
207,0.5014901161193848,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2446,0.8794311881065369,7,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
2368,0.8758615851402283,18,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
696,0.8482033014297485,7,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0
1547,0.9125373363494872,17,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
1701,0.905146062374115,15,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
2336,0.8632845878601074,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
141,0.4926136434078216,8,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1961,0.9273451566696168,11,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1958,0.8568607568740845,9,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
799,0.8772497177124023,10,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
2357,0.7967624664306641,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
1558,0.8507522344589233,9,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
72,0.7605811357498169,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
205,0.2882682681083679,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
555,0.8912350535392761,17,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2582,0.8800550699234009,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
280,0.871009886264801,10,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
2521,0.9405218958854676,13,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0
1530,0.8858597278594971,18,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1.0
2417,0.8736746311187744,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
11,0.7050711512565613,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1386,0.8948584794998169,17,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
2393,0.892865777015686,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
1447,0.944133996963501,7,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0
620,0.9102652072906494,18,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
341,0.9840680360794068,18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
1804,0.9482241868972778,14,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1229,0.894283652305603,10,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2474,0.8410884141921997,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
1207,0.9576013088226318,7,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2172,0.9033824801445008,14,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2513,0.9097687602043152,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0
849,0.8843809366226196,13,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
477,0.8537047505378723,17,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0
2273,0.8661792278289795,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,1.0,0.0
353,0.8964213728904724,15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0
2226,0.8902708888053894,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0
1796,0.8599913120269775,9,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0
1952,0.8134804368019104,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
204,0.2129160463809967,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
647,0.8797630667686462,9,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
871,0.8744312524795532,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2636,0.92803955078125,9,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2505,0.891671895980835,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,1.0
751,0.9485607147216796,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0
1271,0.8367737531661987,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0
668,0.8474990129470825,4,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2414,0.8534107208251953,12,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0
1595,0.923186182975769,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
199,0.5963650345802307,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2276,0.8711041808128357,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0
2564,0.9107071757316588,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0
554,0.9042304754257202,17,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
1306,0.8649327754974365,17,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0
2498,0.9045181274414062,4,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
897,0.8941938877105713,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1864,0.8709847927093506,17,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0
635,0.8226456642150879,17,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0
1833,0.8885480165481567,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.0,0.0
252,0.9194412231445312,13,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0
1563,0.9267807006835938,11,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0
1666,0.879725456237793,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0
829,0.8845418691635132,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
195,0.2965720891952514,17,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1033,0.8688660860061646,19,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2080,0.903450071811676,13,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0.0
1342,0.885003924369812,3,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0
267,0.8752527832984924,16,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0
2225,0.8777689337730408,17,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0
1211,0.9052546620368958,18,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0
376,0.8948637843132019,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0
397,0.8564260005950928,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0
2430,0.8855878114700317,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0
551,0.8032524585723877,15,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
167,0.2874423861503601,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
1643,0.8454223871231079,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0
