model,training,eval_lang,step,pred_langs,emb_cos_sim,eval_lang_encoded,script,family,script_lr,training_script_lr,arb_Arab,cmn_Hani,deu_Latn,guj_Gujr,heb_Hebr,hin_Deva,jpn_Jpan,kaz_Cyrl,mon_Cyrl,pan_Guru,tur_Latn,urd_Arab,step_Base,step_Step1,step_Step50+sbeam8
cmn_Hani,['cmn_Hani'],sin_Sinh,Base,{'cmn_Hani': 0.96},0.8588494658470154,16,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],pan_Guru,Base,{'cmn_Hani': 0.92},0.8297640085220337,15,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],tur_Latn,Base,"{'cmn_Hani': 0.65, 'eng_Latn': 0.12}",0.8558660745620728,17,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],kaz_Cyrl,Base,"{'cmn_Hani': 0.85, 'eng_Latn': 0.07}",0.8588985204696655,10,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],cmn_Hani,Base,{'cmn_Hani': 1.0},0.9483498334884644,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],jpn_Jpan,Base,{'jpn_Jpan': 0.93},0.9443691968917848,9,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],kor_Hang,Base,{'cmn_Hani': 0.94},0.8921641707420349,11,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],mon_Cyrl,Base,{'cmn_Hani': 0.84},0.8736380338668823,14,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],hun_Latn,Base,"{'cmn_Hani': 0.69, 'eng_Latn': 0.09}",0.8567569255828857,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],mhr_Cyrl,Base,{'cmn_Hani': 0.81},0.8267492055892944,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
cmn_Hani,['cmn_Hani'],fin_Latn,Base,"{'cmn_Hani': 0.9, 'eng_Latn': 0.06}",0.8652514219284058,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
